ymd,h,m,v
20171216,12,40,509.76
20171216,12,45,503.04
20171216,12,50,406.08
20171216,12,55,342.72
20171216,13,0,425.28
20171216,13,5,481.92
20171216,13,10,491.52
20171216,13,15,493.44
20171216,13,20,468.48
20171216,13,25,504
20171216,13,30,504
20171216,13,35,496.32
20171216,13,40,440.64
20171216,13,45,347.52
20171216,13,50,428.16
20171216,13,55,462.72
20171216,14,0,495.36
20171216,14,5,504
20171216,14,10,508.8
20171216,14,15,397.44
20171216,14,20,356.16
20171216,14,25,411.84
20171216,14,30,444.48
20171216,14,35,502.08
20171216,14,40,505.92
20171216,14,45,473.28
20171216,14,50,360
20171216,14,55,364.8
20171216,15,0,394.56
20171216,15,5,507.84
20171216,15,10,472.32
20171216,15,15,398.4
20171216,15,20,471.36
20171216,15,25,502.08
20171216,15,30,503.04
20171216,15,35,492.48
20171216,15,40,322.56
20171216,15,45,404.16
20171216,15,50,471.36
20171216,15,55,499.2
20171216,16,0,490.56
20171216,16,5,495.36
20171216,16,10,498.24
20171216,16,15,492.48
20171216,16,20,492.48
20171216,16,25,347.52
20171216,16,30,367.68
20171216,16,35,457.92
20171216,16,40,502.08
20171216,16,45,499.2
20171216,16,50,503.04
20171216,16,55,448.32
20171216,17,0,319.68
20171216,17,5,415.68
20171216,17,10,492.48
20171216,17,15,486.72
20171216,17,20,480.96
20171216,17,25,494.4
20171216,17,30,482.88
20171216,17,35,471.36
20171216,17,40,339.84
20171216,17,45,336.96
20171216,17,50,416.64
20171216,17,55,457.92
20171216,18,0,490.56
20171216,18,5,493.44
20171216,18,10,490.56
20171216,18,15,461.76
20171216,18,20,334.08
20171216,18,25,339.84
20171216,18,30,328.32
20171216,18,35,398.4
20171216,18,40,479.04
20171216,18,45,483.84
20171216,18,50,488.64
20171216,18,55,484.8
20171216,19,0,479.04
20171216,19,5,481.92
20171216,19,10,347.52
20171216,19,15,366.72
20171216,19,20,453.12
20171216,19,25,473.28
20171216,19,30,483.84
20171216,19,35,492.48
20171216,19,40,500.16
20171216,19,45,480
20171216,19,50,340.8
20171216,19,55,316.8
20171216,20,0,399.36
20171216,20,5,456.96
20171216,20,10,489.6
20171216,20,15,466.56
20171216,20,20,485.76
20171216,20,25,491.52
20171216,20,30,485.76
20171216,20,35,422.4
20171216,20,40,341.76
20171216,20,45,435.84
20171216,20,50,468.48
20171216,20,55,483.84
20171216,21,0,483.84
20171216,21,5,489.6
20171216,21,10,488.64
20171216,21,15,384
20171216,21,20,330.24
20171216,21,25,329.28
20171216,21,30,340.8
20171216,21,35,316.8
20171216,21,40,432.96
20171216,21,45,481.92
20171216,21,50,482.88
20171216,21,55,472.32
20171216,22,0,483.84
20171216,22,5,429.12
20171216,22,10,344.64
20171216,22,15,345.6
20171216,22,20,341.76
20171216,22,25,375.36
20171216,22,30,337.92
20171216,22,35,442.56
20171216,22,40,479.04
20171216,22,45,480.96
20171216,22,50,489.6
20171216,22,55,404.16
20171216,23,0,337.92
20171216,23,5,336
20171216,23,10,357.12
20171216,23,15,328.32
20171216,23,20,406.08
20171216,23,25,458.88
20171216,23,30,452.16
20171216,23,35,443.52
20171216,23,40,480.96
20171216,23,45,482.88
20171216,23,50,487.68
20171216,23,55,487.68
20171217,0,0,391.68
20171217,0,5,344.64
20171217,0,10,362.88
20171217,0,15,335.04
20171217,0,20,380.16
20171217,0,25,421.44
20171217,0,30,466.56
20171217,0,35,383.04
20171217,0,40,331.2
20171217,0,45,328.32
20171217,0,50,331.2
20171217,0,55,332.16
20171217,1,0,329.28
20171217,1,5,434.88
20171217,1,10,483.84
20171217,1,15,487.68
20171217,1,20,473.28
20171217,1,25,488.64
20171217,1,30,482.88
20171217,1,35,489.6
20171217,1,40,426.24
20171217,1,45,348.48
20171217,1,50,341.76
20171217,1,55,392.64
20171217,2,0,464.64
20171217,2,5,483.84
20171217,2,10,490.56
20171217,2,15,473.28
20171217,2,20,331.2
20171217,2,25,333.12
20171217,2,30,324.48
20171217,2,35,326.4
20171217,2,40,352.32
20171217,2,45,311.04
20171217,2,50,421.44
20171217,2,55,481.92
20171217,3,0,480
20171217,3,5,481.92
20171217,3,10,487.68
20171217,3,15,482.88
20171217,3,20,354.24
20171217,3,25,353.28
20171217,3,30,351.36
20171217,3,35,356.16
20171217,3,40,345.6
20171217,3,45,404.16
20171217,3,50,434.88
20171217,3,55,489.6
20171217,4,0,486.72
20171217,4,5,362.88
20171217,4,10,331.2
20171217,4,15,330.24
20171217,4,20,332.16
20171217,4,25,331.2
20171217,4,30,321.6
20171217,4,35,322.56
20171217,4,40,320.64
20171217,4,45,332.16
20171217,4,50,327.36
20171217,4,55,314.88
20171217,5,0,320.64
20171217,5,5,315.84
20171217,5,10,207.36
20171217,5,15,174.72
20171217,5,20,177.6
20171217,5,25,179.52
20171217,5,30,177.6
20171217,5,35,181.44
20171217,5,40,192.96
20171217,5,45,176.64
20171217,5,50,204.48
20171217,5,55,167.04
20171217,6,0,166.08
20171217,6,5,155.52
20171217,6,10,161.28
20171217,6,15,159.36
20171217,6,20,149.76
20171217,6,25,161.28
20171217,6,30,162.24
20171217,6,35,154.56
20171217,6,40,148.8
20171217,6,45,143.04
20171217,6,50,137.28
20171217,6,55,135.36
20171217,7,0,126.72
20171217,7,5,116.16
20171217,7,10,108.48
20171217,7,15,100.8
20171217,7,20,96
20171217,7,25,87.36
20171217,7,30,62.4
20171217,7,35,55.68
20171217,7,40,57.6
20171217,7,45,59.52
20171217,7,50,61.44
20171217,7,55,63.36
20171217,8,0,63.36
20171217,8,5,72.96
20171217,8,10,72.96
20171217,8,15,72.96
20171217,8,20,69.12
20171217,8,25,76.8
20171217,8,30,68.16
20171217,8,35,66.24
20171217,8,40,68.16
20171217,8,45,61.44
20171217,8,50,68.16
20171217,8,55,66.24
20171217,9,0,63.36
20171217,9,5,64.32
20171217,9,10,65.28
20171217,9,15,66.24
20171217,9,20,66.24
20171217,9,25,63.36
20171217,9,30,61.44
20171217,9,35,63.36
20171217,9,40,64.32
20171217,9,45,61.44
20171217,9,50,65.28
20171217,9,55,66.24
20171217,10,0,63.36
20171217,10,5,67.2
20171217,10,10,65.28
20171217,10,15,64.32
20171217,10,20,64.32
20171217,10,25,63.36
20171217,10,30,62.4
20171217,10,35,64.32
20171217,10,40,66.24
20171217,10,45,66.24
20171217,10,50,62.4
20171217,10,55,62.4
20171217,11,0,64.32
20171217,11,5,65.28
20171217,11,10,65.28
20171217,11,15,63.36
20171217,11,20,61.44
20171217,11,25,61.44
20171217,11,30,63.36
20171217,11,35,65.28
20171217,11,40,60.48
20171217,11,45,58.56
20171217,11,50,56.64
20171217,11,55,55.68
20171217,12,0,57.6
20171217,12,5,55.68
20171217,12,10,57.6
20171217,12,15,57.6
20171217,12,20,56.64
20171217,12,25,57.6
20171217,12,30,57.6
20171217,12,35,60.48
20171217,12,40,59.52
20171217,12,45,59.52
20171217,12,50,59.52
20171217,12,55,60.48
20171217,13,0,57.6
20171217,13,5,58.56
20171217,13,10,59.52
20171217,13,15,57.6
20171217,13,20,59.52
20171217,13,25,58.56
20171217,13,30,57.6
20171217,13,35,58.56
20171217,13,40,60.48
20171217,13,45,59.52
20171217,13,50,61.44
20171217,13,55,57.6
20171217,14,0,56.64
20171217,14,5,57.6
20171217,14,10,57.6
20171217,14,15,57.6
20171217,14,20,58.56
20171217,14,25,59.52
20171217,14,30,58.56
20171217,14,35,58.56
20171217,14,40,59.52
20171217,14,45,58.56
20171217,14,50,59.52
20171217,14,55,58.56
20171217,15,0,55.68
20171217,15,5,54.72
20171217,15,10,55.68
20171217,15,15,61.44
20171217,15,20,61.44
20171217,15,25,62.4
20171217,15,30,67.2
20171217,15,35,63.36
20171217,15,40,61.44
20171217,15,45,65.28
20171217,15,50,55.68
20171217,15,55,60.48
20171217,16,0,69.12
20171217,16,5,72.96
20171217,16,10,74.88
20171217,16,15,72.96
20171217,16,20,78.72
20171217,16,25,72
20171217,16,30,72
20171217,16,35,72
20171217,16,40,72
20171217,16,45,66.24
20171217,16,50,52.8
20171217,16,55,53.76
20171217,17,0,51.84
20171217,17,5,53.76
20171217,17,10,53.76
20171217,17,15,52.8
20171217,17,20,52.8
20171217,17,25,57.6
20171217,17,30,66.24
20171217,17,35,67.2
20171217,17,40,68.16
20171217,17,45,67.2
20171217,17,50,67.2
20171217,17,55,67.2
20171217,18,0,67.2
20171217,18,5,67.2
20171217,18,10,67.2
20171217,18,15,67.2
20171217,18,20,67.2
20171217,18,25,68.16
20171217,18,30,66.24
20171217,18,35,68.16
20171217,18,40,67.2
20171217,18,45,68.16
20171217,18,50,67.2
20171217,18,55,69.12
20171217,19,0,67.2
20171217,19,5,56.64
20171217,19,10,55.68
20171217,19,15,55.68
20171217,19,20,56.64
20171217,19,25,56.64
20171217,19,30,54.72
20171217,19,35,56.64
20171217,19,40,55.68
20171217,19,45,54.72
20171217,19,50,55.68
20171217,19,55,55.68
20171217,20,0,55.68
20171217,20,5,55.68
20171217,20,10,56.64
20171217,20,15,54.72
20171217,20,20,54.72
20171217,20,25,55.68
20171217,20,30,55.68
20171217,20,35,56.64
20171217,20,40,80.64
20171217,20,45,86.4
20171217,20,50,88.32
20171217,20,55,96.96
20171217,21,0,137.28
20171217,21,5,138.24
20171217,21,10,139.2
20171217,21,15,139.2
20171217,21,20,139.2
20171217,21,25,144.96
20171217,21,30,224.64
20171217,21,35,224.64
20171217,21,40,225.6
20171217,21,45,224.64
20171217,21,50,227.52
20171217,21,55,226.56
20171217,22,0,225.6
20171217,22,5,226.56
20171217,22,10,217.92
20171217,22,15,48
20171217,22,20,48.96
20171217,22,25,51.84
20171217,22,30,49.92
20171217,22,35,180.48
20171217,22,40,226.56
20171217,22,45,70.08
20171217,22,50,70.08
20171217,22,55,71.04
20171217,23,0,69.12
20171217,23,5,70.08
20171217,23,10,71.04
20171217,23,15,70.08
20171217,23,20,71.04
20171217,23,25,71.04
20171217,23,30,66.24
20171217,23,35,63.36
20171217,23,40,74.88
20171217,23,45,73.92
20171217,23,50,75.84
20171217,23,55,74.88
20171218,0,0,74.88
20171218,0,5,91.2
20171218,0,10,95.04
20171218,0,15,102.72
20171218,0,20,134.4
20171218,0,25,145.92
20171218,0,30,145.92
20171218,0,35,192.96
20171218,0,40,155.52
20171218,0,45,155.52
20171218,0,50,155.52
20171218,0,55,154.56
20171218,1,0,149.76
20171218,1,5,149.76
20171218,1,10,149.76
20171218,1,15,149.76
20171218,1,20,149.76
20171218,1,25,130.56
20171218,1,30,43.2
20171218,1,35,43.2
20171218,1,40,43.2
20171218,1,45,42.24
20171218,1,50,41.28
20171218,1,55,43.2
20171218,2,0,43.2
20171218,2,5,43.2
20171218,2,10,43.2
20171218,2,15,41.28
20171218,2,20,42.24
20171218,2,25,43.2
20171218,2,30,42.24
20171218,2,35,42.24
20171218,2,40,43.2
20171218,2,45,41.28
20171218,2,50,42.24
20171218,2,55,42.24
20171218,3,0,41.28
20171218,3,5,43.2
20171218,3,10,42.24
20171218,3,15,42.24
20171218,3,20,42.24
20171218,3,25,43.2
20171218,3,30,41.28
20171218,3,35,52.8
20171218,3,40,54.72
20171218,3,45,57.6
20171218,3,50,58.56
20171218,3,55,57.6
20171218,4,0,57.6
20171218,4,5,57.6
20171218,4,10,58.56
20171218,4,15,58.56
20171218,4,20,58.56
20171218,4,25,58.56
20171218,4,30,57.6
20171218,4,35,57.6
20171218,4,40,58.56
20171218,4,45,58.56
20171218,4,50,58.56
20171218,4,55,57.6
20171218,5,0,58.56
20171218,5,5,57.6
20171218,5,10,58.56
20171218,5,15,58.56
20171218,5,20,58.56
20171218,5,25,57.6
20171218,5,30,58.56
20171218,5,35,57.6
20171218,5,40,58.56
20171218,5,45,61.44
20171218,5,50,64.32
20171218,5,55,65.28
20171218,6,0,73.92
20171218,6,5,79.68
20171218,6,10,79.68
20171218,6,15,79.68
20171218,6,20,73.92
20171218,6,25,74.88
20171218,6,30,95.04
20171218,6,35,116.16
20171218,6,40,119.04
20171218,6,45,119.04
20171218,6,50,123.84
20171218,6,55,189.12
20171218,7,0,309.12
20171218,7,5,312.96
20171218,7,10,225.6
20171218,7,15,212.16
20171218,7,20,216.96
20171218,7,25,236.16
20171218,7,30,299.52
20171218,7,35,307.2
20171218,7,40,314.88
20171218,7,45,333.12
20171218,7,50,335.04
20171218,7,55,336
20171218,8,0,337.92
20171218,8,5,356.16
20171218,8,10,287.04
20171218,8,15,189.12
20171218,8,20,191.04
20171218,8,25,299.52
20171218,8,30,293.76
20171218,8,35,184.32
20171218,8,40,201.6
20171218,8,45,210.24
20171218,8,50,216.96
20171218,8,55,212.16
20171218,9,0,327.36
20171218,9,5,336
20171218,9,10,348.48
20171218,9,15,341.76
20171218,9,20,343.68
20171218,9,25,340.8
20171218,9,30,346.56
20171218,9,35,405.12
20171218,9,40,335.04
20171218,9,45,394.56
20171218,9,50,500.16
20171218,9,55,487.68
20171218,10,0,480.96
20171218,10,5,513.6
20171218,10,10,510.72
20171218,10,15,391.68
20171218,10,20,373.44
20171218,10,25,483.84
20171218,10,30,501.12
20171218,10,35,508.8
20171218,10,40,508.8
20171218,10,45,504.96
20171218,10,50,511.68
20171218,10,55,394.56
20171218,11,0,343.68
20171218,11,5,486.72
20171218,11,10,492.48
20171218,11,15,469.44
20171218,11,20,509.76
20171218,11,25,513.6
20171218,11,30,504.96
20171218,11,35,496.32
20171218,11,40,364.8
20171218,11,45,424.32
20171218,11,50,489.6
20171218,11,55,493.44
20171218,12,0,484.8
20171218,12,5,480.96
20171218,12,10,490.56
20171218,12,15,456
20171218,12,20,329.28
20171218,12,25,356.16
20171218,12,30,470.4
20171218,12,35,491.52
20171218,12,40,456.96
20171218,12,45,502.08
20171218,12,50,506.88
20171218,12,55,505.92
20171218,13,0,497.28
20171218,13,5,360
20171218,13,10,414.72
20171218,13,15,485.76
20171218,13,20,503.04
20171218,13,25,504.96
20171218,13,30,501.12
20171218,13,35,507.84
20171218,13,40,425.28
20171218,13,45,328.32
20171218,13,50,444.48
20171218,13,55,489.6
20171218,14,0,500.16
20171218,14,5,490.56
20171218,14,10,508.8
20171218,14,15,501.12
20171218,14,20,501.12
20171218,14,25,445.44
20171218,14,30,352.32
20171218,14,35,450.24
20171218,14,40,459.84
20171218,14,45,496.32
20171218,14,50,506.88
20171218,14,55,513.6
20171218,15,0,504
20171218,15,5,369.6
20171218,15,10,333.12
20171218,15,15,433.92
20171218,15,20,486.72
20171218,15,25,504.96
20171218,15,30,490.56
20171218,15,35,509.76
20171218,15,40,509.76
20171218,15,45,496.32
20171218,15,50,363.84
20171218,15,55,394.56
20171218,16,0,451.2
20171218,16,5,473.28
20171218,16,10,492.48
20171218,16,15,491.52
20171218,16,20,504
20171218,16,25,480.96
20171218,16,30,334.08
20171218,16,35,410.88
20171218,16,40,456.96
20171218,16,45,494.4
20171218,16,50,510.72
20171218,16,55,508.8
20171218,17,0,504.96
20171218,17,5,405.12
20171218,17,10,365.76
20171218,17,15,367.68
20171218,17,20,440.64
20171218,17,25,462.72
20171218,17,30,498.24
20171218,17,35,502.08
20171218,17,40,505.92
20171218,17,45,430.08
20171218,17,50,326.4
20171218,17,55,405.12
20171218,18,0,439.68
20171218,18,5,490.56
20171218,18,10,498.24
20171218,18,15,492.48
20171218,18,20,487.68
20171218,18,25,487.68
20171218,18,30,494.4
20171218,18,35,378.24
20171218,18,40,398.4
20171218,18,45,470.4
20171218,18,50,498.24
20171218,18,55,498.24
20171218,19,0,485.76
20171218,19,5,489.6
20171218,19,10,402.24
20171218,19,15,328.32
20171218,19,20,429.12
20171218,19,25,475.2
20171218,19,30,494.4
20171218,19,35,497.28
20171218,19,40,500.16
20171218,19,45,495.36
20171218,19,50,381.12
20171218,19,55,360.96
20171218,20,0,443.52
20171218,20,5,487.68
20171218,20,10,494.4
20171218,20,15,489.6
20171218,20,20,492.48
20171218,20,25,476.16
20171218,20,30,331.2
20171218,20,35,334.08
20171218,20,40,319.68
20171218,20,45,336.96
20171218,20,50,426.24
20171218,20,55,460.8
20171218,21,0,498.24
20171218,21,5,499.2
20171218,21,10,504.96
20171218,21,15,352.32
20171218,21,20,389.76
20171218,21,25,482.88
20171218,21,30,499.2
20171218,21,35,499.2
20171218,21,40,492.48
20171218,21,45,490.56
20171218,21,50,482.88
20171218,21,55,328.32
20171218,22,0,425.28
20171218,22,5,468.48
20171218,22,10,495.36
20171218,22,15,485.76
20171218,22,20,488.64
20171218,22,25,490.56
20171218,22,30,464.64
20171218,22,35,348.48
20171218,22,40,413.76
20171218,22,45,440.64
20171218,22,50,476.16
20171218,22,55,487.68
20171218,23,0,485.76
20171218,23,5,485.76
20171218,23,10,318.72
20171218,23,15,402.24
20171218,23,20,432
20171218,23,25,484.8
20171218,23,30,482.88
20171218,23,35,474.24
20171218,23,40,486.72
20171218,23,45,485.76
20171218,23,50,472.32
20171218,23,55,321.6
20171219,0,0,394.56
20171219,0,5,444.48
20171219,0,10,459.84
20171219,0,15,489.6
20171219,0,20,502.08
20171219,0,25,495.36
20171219,0,30,464.64
20171219,0,35,322.56
20171219,0,40,345.6
20171219,0,45,430.08
20171219,0,50,468.48
20171219,0,55,492.48
20171219,1,0,494.4
20171219,1,5,442.56
20171219,1,10,337.92
20171219,1,15,416.64
20171219,1,20,479.04
20171219,1,25,498.24
20171219,1,30,489.6
20171219,1,35,492.48
20171219,1,40,491.52
20171219,1,45,495.36
20171219,1,50,437.76
20171219,1,55,325.44
20171219,2,0,418.56
20171219,2,5,461.76
20171219,2,10,493.44
20171219,2,15,486.72
20171219,2,20,488.64
20171219,2,25,489.6
20171219,2,30,389.76
20171219,2,35,397.44
20171219,2,40,480.96
20171219,2,45,484.8
20171219,2,50,490.56
20171219,2,55,489.6
20171219,3,0,488.64
20171219,3,5,476.16
20171219,3,10,318.72
20171219,3,15,384
20171219,3,20,436.8
20171219,3,25,481.92
20171219,3,30,460.8
20171219,3,35,488.64
20171219,3,40,496.32
20171219,3,45,488.64
20171219,3,50,389.76
20171219,3,55,352.32
20171219,4,0,402.24
20171219,4,5,432.96
20171219,4,10,497.28
20171219,4,15,500.16
20171219,4,20,502.08
20171219,4,25,500.16
20171219,4,30,393.6
20171219,4,35,324.48
20171219,4,40,376.32
20171219,4,45,425.28
20171219,4,50,467.52
20171219,4,55,494.4
20171219,5,0,490.56
20171219,5,5,497.28
20171219,5,10,497.28
20171219,5,15,408.96
20171219,5,20,348.48
20171219,5,25,343.68
20171219,5,30,403.2
20171219,5,35,432.96
20171219,5,40,483.84
20171219,5,45,489.6
20171219,5,50,491.52
20171219,5,55,497.28
20171219,6,0,370.56
20171219,6,5,325.44
20171219,6,10,333.12
20171219,6,15,428.16
20171219,6,20,461.76
20171219,6,25,489.6
20171219,6,30,490.56
20171219,6,35,495.36
20171219,6,40,500.16
20171219,6,45,378.24
20171219,6,50,420.48
20171219,6,55,341.76
20171219,7,0,402.24
20171219,7,5,443.52
20171219,7,10,478.08
20171219,7,15,500.16
20171219,7,20,502.08
20171219,7,25,447.36
20171219,7,30,326.4
20171219,7,35,376.32
20171219,7,40,448.32
20171219,7,45,497.28
20171219,7,50,465.6
20171219,7,55,507.84
20171219,8,0,513.6
20171219,8,5,513.6
20171219,8,10,513.6
20171219,8,15,404.16
20171219,8,20,378.24
20171219,8,25,449.28
20171219,8,30,479.04
20171219,8,35,507.84
20171219,8,40,511.68
20171219,8,45,512.64
20171219,8,50,449.28
20171219,8,55,342.72
20171219,9,0,338.88
20171219,9,5,427.2
20171219,9,10,483.84
20171219,9,15,504.96
20171219,9,20,498.24
20171219,9,25,503.04
20171219,9,30,500.16
20171219,9,35,426.24
20171219,9,40,369.6
20171219,9,45,489.6
20171219,9,50,504.96
20171219,9,55,517.44
20171219,10,0,509.76
20171219,10,5,505.92
20171219,10,10,502.08
20171219,10,15,360.96
20171219,10,20,384
20171219,10,25,461.76
20171219,10,30,504
20171219,10,35,504.96
20171219,10,40,504.96
20171219,10,45,501.12
20171219,10,50,504.96
20171219,10,55,453.12
20171219,11,0,357.12
20171219,11,5,433.92
20171219,11,10,461.76
20171219,11,15,491.52
20171219,11,20,503.04
20171219,11,25,503.04
20171219,11,30,484.8
20171219,11,35,336.96
20171219,11,40,387.84
20171219,11,45,446.4
20171219,11,50,480
20171219,11,55,491.52
20171219,12,0,480
20171219,12,5,487.68
20171219,12,10,487.68
20171219,12,15,486.72
20171219,12,20,371.52
20171219,12,25,411.84
20171219,12,30,444.48
20171219,12,35,475.2
20171219,12,40,494.4
20171219,12,45,495.36
20171219,12,50,422.4
20171219,12,55,331.2
20171219,13,0,418.56
20171219,13,5,495.36
20171219,13,10,504
20171219,13,15,499.2
